image_path,label,degrees,source,messy,paddle_pred,paddle_lat,onnx_pred,onnx_lat,optimum_pred,optimum_lat
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0012_rot180.png,2,180,Audit Report NFRS Sample 1 (1)_page_0012.png,False,2,44.87466700084042,2,38.408624997828156,2,36.53183300048113
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0012_rot270.png,3,270,Audit Report NFRS Sample 1 (1)_page_0012.png,True,3,38.125624996609986,3,30.919707991415635,3,29.54600000521168
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0013_rot0.png,0,0,Audit Report NFRS Sample 1 (1)_page_0013.png,False,0,40.29633400205057,0,41.08629099209793,0,29.09258300496731
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0013_rot90.png,1,90,Audit Report NFRS Sample 1 (1)_page_0013.png,True,1,36.74195799976587,1,30.78254200227093,1,30.4355420084903
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0013_rot180.png,2,180,Audit Report NFRS Sample 1 (1)_page_0013.png,False,2,44.07866699330043,2,60.40791700070258,2,32.34212499228306
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0013_rot270.png,3,270,Audit Report NFRS Sample 1 (1)_page_0013.png,False,3,42.20566699223127,3,39.68504199292511,3,32.56366599816829
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0014_rot0.png,0,0,Audit Report NFRS Sample 1 (1)_page_0014.png,True,0,30.571541996323504,0,26.08537500782404,0,23.132458998588845
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0014_rot90.png,1,90,Audit Report NFRS Sample 1 (1)_page_0014.png,True,1,42.63883399835322,1,37.42970900202636,1,34.18283400242217
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0014_rot180.png,2,180,Audit Report NFRS Sample 1 (1)_page_0014.png,True,2,34.06754200113937,2,26.988167010131292,2,25.528250000206754
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0014_rot270.png,3,270,Audit Report NFRS Sample 1 (1)_page_0014.png,True,3,36.53841699997429,3,32.54679100064095,3,29.4260830123676
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0015_rot0.png,0,0,Audit Report NFRS Sample 1 (1)_page_0015.png,False,0,38.420417011366226,0,31.75487500266172,0,32.89812500588596
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0015_rot90.png,1,90,Audit Report NFRS Sample 1 (1)_page_0015.png,True,1,36.69308299140539,1,27.452209003968164,1,28.894332994241267
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0015_rot180.png,2,180,Audit Report NFRS Sample 1 (1)_page_0015.png,True,2,41.09654200146906,2,32.938582997303456,2,37.89841600519139
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0015_rot270.png,3,270,Audit Report NFRS Sample 1 (1)_page_0015.png,False,3,40.207208003266715,3,34.10695800266694,3,33.03862499888055
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0016_rot0.png,0,0,Audit Report NFRS Sample 1 (1)_page_0016.png,True,0,36.2979589990573,0,27.515125009813346,0,28.618208001716994
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0016_rot90.png,1,90,Audit Report NFRS Sample 1 (1)_page_0016.png,True,1,39.95983299682848,1,31.26650000922382,1,31.73108398914337
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0016_rot180.png,2,180,Audit Report NFRS Sample 1 (1)_page_0016.png,False,2,38.55183400446549,2,29.88062500662636,2,29.769084008876234
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0016_rot270.png,3,270,Audit Report NFRS Sample 1 (1)_page_0016.png,False,3,45.400791001156904,3,30.86695801175665,3,31.48200000578072
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0017_rot0.png,0,0,Audit Report NFRS Sample 1 (1)_page_0017.png,False,0,47.049542001332156,0,34.0918750007404,0,34.24120899580885
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0017_rot90.png,1,90,Audit Report NFRS Sample 1 (1)_page_0017.png,True,1,57.01066700567026,1,34.204291994683444,1,32.50525001203641
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0017_rot180.png,2,180,Audit Report NFRS Sample 1 (1)_page_0017.png,False,2,45.2614160021767,2,97.78900000674184,2,35.908249992644414
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0017_rot270.png,3,270,Audit Report NFRS Sample 1 (1)_page_0017.png,True,3,47.505291004199535,3,106.98304200195707,3,37.184333996265195
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0018_rot0.png,0,0,Audit Report NFRS Sample 1 (1)_page_0018.png,False,0,44.74349999509286,0,70.8967500104336,0,32.6597910025157
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0018_rot90.png,1,90,Audit Report NFRS Sample 1 (1)_page_0018.png,False,1,39.66691601090133,1,85.27929200499784,1,28.709457998047583
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0018_rot180.png,2,180,Audit Report NFRS Sample 1 (1)_page_0018.png,True,2,40.78020800079685,2,43.841040998813696,2,28.082292003091425
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0018_rot270.png,3,270,Audit Report NFRS Sample 1 (1)_page_0018.png,True,3,39.0986660058843,3,47.2197920025792,3,31.475374998990446
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0019_rot0.png,0,0,Audit Report NFRS Sample 1 (1)_page_0019.png,False,0,47.73191698768642,0,58.62529200385325,0,37.08141601237003
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0019_rot90.png,1,90,Audit Report NFRS Sample 1 (1)_page_0019.png,True,1,46.12804100906942,1,36.04066700791009,1,28.36212499823887
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0019_rot180.png,2,180,Audit Report NFRS Sample 1 (1)_page_0019.png,False,2,55.20158300350886,2,31.221875004121102,2,25.406000000657514
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0019_rot270.png,3,270,Audit Report NFRS Sample 1 (1)_page_0019.png,True,2,60.73695899976883,2,33.50841598876286,2,23.744333011563867
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0020_rot0.png,0,0,Audit Report NFRS Sample 1 (1)_page_0020.png,False,0,44.238082991796546,0,46.739083001739345,0,32.09787500964012
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0020_rot90.png,1,90,Audit Report NFRS Sample 1 (1)_page_0020.png,True,1,45.89429100451525,1,43.61458300263621,1,32.21858400502242
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0020_rot180.png,2,180,Audit Report NFRS Sample 1 (1)_page_0020.png,True,2,41.08066599292215,2,34.791750003932975,2,27.071166987298056
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0020_rot270.png,3,270,Audit Report NFRS Sample 1 (1)_page_0020.png,True,3,55.85274999612011,3,36.20391699951142,3,33.570540996151976
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0021_rot0.png,0,0,Audit Report NFRS Sample 1 (1)_page_0021.png,True,0,41.28708300413564,0,27.380708997952752,0,24.669833001098596
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0021_rot90.png,1,90,Audit Report NFRS Sample 1 (1)_page_0021.png,False,1,52.104082991718315,1,36.933875002432615,1,35.63145799853373
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0021_rot180.png,2,180,Audit Report NFRS Sample 1 (1)_page_0021.png,True,2,42.938250000588596,2,30.104833989753388,2,29.389417002676055
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0021_rot270.png,3,270,Audit Report NFRS Sample 1 (1)_page_0021.png,False,3,53.18683299992699,3,37.1667909930693,3,37.341000002925284
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0022_rot0.png,0,0,Audit Report NFRS Sample 1 (1)_page_0022.png,False,0,48.618625005474314,0,32.07687500980683,0,31.713083997601643
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0022_rot90.png,1,90,Audit Report NFRS Sample 1 (1)_page_0022.png,True,1,38.84141700109467,1,21.006084003602155,1,21.304624999174848
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0022_rot180.png,2,180,Audit Report NFRS Sample 1 (1)_page_0022.png,False,2,47.07729199435562,2,35.954000006313436,2,32.38674999738578
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0022_rot270.png,3,270,Audit Report NFRS Sample 1 (1)_page_0022.png,True,3,37.2253749956144,3,24.892500005080365,3,23.911625001346692
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0023_rot0.png,0,0,Audit Report NFRS Sample 1 (1)_page_0023.png,False,0,35.78350000316277,0,26.12899999076035,0,23.895209000329487
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0023_rot90.png,1,90,Audit Report NFRS Sample 1 (1)_page_0023.png,False,1,43.476209000800736,1,33.52708301099483,1,33.037875007721595
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0023_rot180.png,2,180,Audit Report NFRS Sample 1 (1)_page_0023.png,False,2,45.575708005344495,2,35.02491700055543,2,34.650792003958486
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0023_rot270.png,3,270,Audit Report NFRS Sample 1 (1)_page_0023.png,True,3,36.146750004263595,3,25.295166007708758,3,25.534165994031355
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0024_rot0.png,0,0,Audit Report NFRS Sample 1 (1)_page_0024.png,False,0,45.702667004661635,0,34.091416993760504,0,32.507041993085295
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0024_rot90.png,1,90,Audit Report NFRS Sample 1 (1)_page_0024.png,False,1,37.96729199530091,1,28.153916995506734,1,26.357541006291285
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0024_rot180.png,2,180,Audit Report NFRS Sample 1 (1)_page_0024.png,False,2,44.495541995274834,2,34.04995800519828,2,33.53483301179949
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0024_rot270.png,3,270,Audit Report NFRS Sample 1 (1)_page_0024.png,True,3,42.9607089899946,3,41.616792004788294,3,32.178624998778105
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0025_rot0.png,0,0,Audit Report NFRS Sample 1 (1)_page_0025.png,True,0,45.63504199904855,0,37.55379200447351,0,34.018625010503456
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0025_rot90.png,1,90,Audit Report NFRS Sample 1 (1)_page_0025.png,False,1,45.899041986558586,1,41.24999999476131,1,45.44908300158568
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0025_rot180.png,2,180,Audit Report NFRS Sample 1 (1)_page_0025.png,False,2,32.753084000432864,2,27.19441599037964,2,27.287791002891026
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0025_rot270.png,3,270,Audit Report NFRS Sample 1 (1)_page_0025.png,False,3,44.843582989415154,3,55.091250003897585,3,42.88237499713432
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0026_rot0.png,0,0,Audit Report NFRS Sample 1 (1)_page_0026.png,True,0,44.43399999581743,0,44.17074999946635,0,45.06683298677672
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0026_rot90.png,1,90,Audit Report NFRS Sample 1 (1)_page_0026.png,False,1,42.437124997377396,1,83.15916600986384,1,65.21912501193583
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0026_rot180.png,2,180,Audit Report NFRS Sample 1 (1)_page_0026.png,True,2,45.66045799583662,2,80.26729099219665,2,33.075249986723065
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0026_rot270.png,3,270,Audit Report NFRS Sample 1 (1)_page_0026.png,False,3,48.93141600769013,3,44.67758399550803,3,38.186416000826284
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0027_rot0.png,0,0,Audit Report NFRS Sample 1 (1)_page_0027.png,True,0,38.476333997095935,0,32.929875000263564,0,27.966666006250307
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0027_rot90.png,1,90,Audit Report NFRS Sample 1 (1)_page_0027.png,False,1,49.820458007161506,1,40.67741599283181,1,40.76041700318456
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0027_rot180.png,2,180,Audit Report NFRS Sample 1 (1)_page_0027.png,True,2,44.2409579991363,2,37.58616700361017,2,36.52383299777284
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0027_rot270.png,3,270,Audit Report NFRS Sample 1 (1)_page_0027.png,False,3,47.39862499991432,3,45.12129200156778,3,38.55654200015124
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0028_rot0.png,0,0,Audit Report NFRS Sample 1 (1)_page_0028.png,True,0,30.06754101079423,0,27.01574999082368,0,21.23145799851045
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0028_rot90.png,1,90,Audit Report NFRS Sample 1 (1)_page_0028.png,False,1,44.16279200813733,1,46.80154200468678,1,37.70462499232963
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0028_rot180.png,2,180,Audit Report NFRS Sample 1 (1)_page_0028.png,False,2,41.1320830025943,2,57.17083399940748,2,50.12204199738335
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0028_rot270.png,3,270,Audit Report NFRS Sample 1 (1)_page_0028.png,False,3,44.22754200641066,3,59.018250001827255,3,36.31883299385663
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0029_rot0.png,0,0,Audit Report NFRS Sample 1 (1)_page_0029.png,False,0,42.29033399315085,0,44.87383300147485,0,34.16829099296592
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0029_rot90.png,1,90,Audit Report NFRS Sample 1 (1)_page_0029.png,False,1,40.938040998298675,1,35.195292002754286,1,34.21141600119881
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0029_rot180.png,2,180,Audit Report NFRS Sample 1 (1)_page_0029.png,False,2,42.71391700603999,2,36.298332997830585,2,35.270666994620115
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0029_rot270.png,3,270,Audit Report NFRS Sample 1 (1)_page_0029.png,False,3,35.99025000585243,3,29.11879200837575,3,27.737291005905718
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0030_rot0.png,0,0,Audit Report NFRS Sample 1 (1)_page_0030.png,False,0,32.434374996228144,0,24.95120800449513,0,23.583750007674098
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0030_rot90.png,1,90,Audit Report NFRS Sample 1 (1)_page_0030.png,True,1,35.835542003042065,1,25.971291994210333,1,26.014291986939497
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0030_rot180.png,2,180,Audit Report NFRS Sample 1 (1)_page_0030.png,False,2,30.74508300051093,2,22.959541995078325,2,22.844708000775427
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0030_rot270.png,3,270,Audit Report NFRS Sample 1 (1)_page_0030.png,False,3,38.34979199746158,3,29.376582999248058,3,31.090667005628347
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0031_rot0.png,0,0,Audit Report NFRS Sample 1 (1)_page_0031.png,False,0,43.51308300101664,0,34.498250010074116,0,35.65558399714064
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0031_rot90.png,1,90,Audit Report NFRS Sample 1 (1)_page_0031.png,False,1,40.60491699783597,1,32.46012500312645,1,31.373874997370876
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0031_rot180.png,2,180,Audit Report NFRS Sample 1 (1)_page_0031.png,True,2,43.32149999390822,2,36.83979099150747,2,35.925208998378366
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0031_rot270.png,3,270,Audit Report NFRS Sample 1 (1)_page_0031.png,True,3,41.26245800580364,3,37.58333400764968,3,33.018875008565374
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0032_rot0.png,0,0,Audit Report NFRS Sample 1 (1)_page_0032.png,False,0,38.4886660031043,0,40.051167001365684,0,30.23041700362228
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0032_rot90.png,1,90,Audit Report NFRS Sample 1 (1)_page_0032.png,False,1,47.47887501434889,1,42.388125002617016,1,41.06620799575467
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0032_rot180.png,2,180,Audit Report NFRS Sample 1 (1)_page_0032.png,False,2,31.440417005796917,2,26.00112499203533,2,23.638124999706633
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0032_rot270.png,3,270,Audit Report NFRS Sample 1 (1)_page_0032.png,False,3,42.36645900527947,3,34.482749993912876,3,32.4525839969283
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0033_rot0.png,0,0,Audit Report NFRS Sample 1 (1)_page_0033.png,False,0,36.223957999027334,0,27.730207992135547,0,25.24987499054987
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0033_rot90.png,1,90,Audit Report NFRS Sample 1 (1)_page_0033.png,True,1,44.596874999115244,1,37.17408300144598,1,35.48920800676569
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0033_rot180.png,2,180,Audit Report NFRS Sample 1 (1)_page_0033.png,False,2,44.26420900563244,2,38.15970799769275,2,34.87025000504218
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0033_rot270.png,3,270,Audit Report NFRS Sample 1 (1)_page_0033.png,False,3,45.017540993285365,3,40.03545799059793,3,37.34433300269302
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0034_rot0.png,0,0,Audit Report NFRS Sample 1 (1)_page_0034.png,True,0,34.879291997640394,0,27.30054200219456,0,31.609542013029568
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0034_rot90.png,1,90,Audit Report NFRS Sample 1 (1)_page_0034.png,False,1,38.85383399028797,1,31.13991700229235,1,32.205750001594424
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0034_rot180.png,2,180,Audit Report NFRS Sample 1 (1)_page_0034.png,False,2,44.52791700896341,2,36.07783299230505,2,35.52937500353437
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0034_rot270.png,3,270,Audit Report NFRS Sample 1 (1)_page_0034.png,False,3,43.18154200154822,3,36.00291699694935,3,38.40716699778568
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0035_rot0.png,0,0,Audit Report NFRS Sample 1 (1)_page_0035.png,True,0,35.21516600449104,0,29.007582998019643,0,30.4105839895783
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0035_rot90.png,1,90,Audit Report NFRS Sample 1 (1)_page_0035.png,True,1,33.54845799913164,1,26.022000005468726,1,27.443750004749745
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0035_rot180.png,2,180,Audit Report NFRS Sample 1 (1)_page_0035.png,False,2,45.58000000542961,2,37.411792000057176,2,41.06708300241735
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0035_rot270.png,3,270,Audit Report NFRS Sample 1 (1)_page_0035.png,True,3,32.77125000022352,3,24.453375008306466,3,27.39462499448564
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0036_rot0.png,0,0,Audit Report NFRS Sample 1 (1)_page_0036.png,False,0,38.73195800406393,0,29.747416003374383,0,29.685874993447214
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0036_rot90.png,1,90,Audit Report NFRS Sample 1 (1)_page_0036.png,True,1,31.4374999870779,1,23.07362499414012,1,24.089541999273933
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0036_rot180.png,2,180,Audit Report NFRS Sample 1 (1)_page_0036.png,True,2,42.28312500345055,2,33.23666700453032,2,35.083042006590404
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0036_rot270.png,3,270,Audit Report NFRS Sample 1 (1)_page_0036.png,False,3,38.708334002876654,3,26.698084009694867,3,28.09658298792783
/Users/urgensingtan/Desktop/aaamnil_workspace/Research-page-orientation/data/english_only_rotated_messy/Audit Report NFRS Sample 1 (1)_page_0037_rot0.png,0,0,Audit Report NFRS Sample 1 (1)_page_0037.png,True,0,31.00312501192093,0,21.948540990706533,0,22.944500000448897
